# Region type : faceZone OutSurface
# Faces  :      514
# Area   :      4.06369499e+01
# Time          	areaAverage(surfaceInterpolate(p))
0.002           
168.532         	-1.14105305e-01
168.732         	-1.14105305e-01
168.932         	-1.14105305e-01
169.132         	-1.14105305e-01
169.332         	-1.14105305e-01
169.532         	-1.14105305e-01
169.732         	-1.14105305e-01
169.932         	-1.14105305e-01
170.132         	-1.26872880e-01
170.332         	-1.26872880e-01
170.532         	-1.26872880e-01
170.732         	-1.26872880e-01
170.932         	-1.26872880e-01
171.132         	-1.26872880e-01
171.332         	-1.26872880e-01
171.532         	-1.26872880e-01
171.732         	-1.26872880e-01
171.932         	-1.26872880e-01
172.132         	-9.90861502e-02
172.332         	-9.90861502e-02
172.532         	-9.90861502e-02
172.732         	-9.90861502e-02
172.932         	-9.90861502e-02
173.132         	-9.90861502e-02
173.332         	-9.90861502e-02
173.532         	-9.90861502e-02
173.732         	-9.90861502e-02
173.932         	-9.90861502e-02
174.132         	-1.21588460e-01
174.332         	-1.21588460e-01
174.532         	-1.21588460e-01
174.732         	-1.21588460e-01
174.932         	-1.21588460e-01
175.132         	-1.21588460e-01
175.332         	-1.21588460e-01
175.532         	-1.21588460e-01
175.732         	-1.21588460e-01
175.932         	-1.21588460e-01
176.132         	-1.29799437e-01
176.332         	-1.29799437e-01
176.532         	-1.29799437e-01
176.732         	-1.29799437e-01
176.932         	-1.29799437e-01
177.132         	-1.29799437e-01
177.332         	-1.29799437e-01
177.532         	-1.29799437e-01
177.732         	-1.29799437e-01
177.932         	-1.29799437e-01
178.132         	-1.09135284e-01
178.332         	-1.09135284e-01
178.532         	-1.09135284e-01
178.732         	-1.09135284e-01
178.932         	-1.09135284e-01
179.132         	-1.09135284e-01
179.332         	-1.09135284e-01
179.532         	-1.09135284e-01
179.732         	-1.09135284e-01
179.932         	-1.09135284e-01
180.132         	-1.18773857e-01
180.332         	-1.18773857e-01
180.532         	-1.18773857e-01
180.732         	-1.18773857e-01
180.932         	-1.18773857e-01
181.132         	-1.18773857e-01
181.332         	-1.18773857e-01
181.532         	-1.18773857e-01
181.732         	-1.18773857e-01
181.932         	-1.18773857e-01
